Height,Weight,Age,Gender,Activity_Level,Body_Fat,Goal,BMI,Plan
175,57,50,1,1.725,9.33,Health,18.61,Bulk
193,110,24,0,1.55,16.49,Health,29.53,Lean
156,110,21,1,1.2,13.72,Aesthetics,45.2,Lean
191,60,28,0,1.725,28.79,Strength,16.45,Cut
175,117,37,0,1.55,35.1,Health,38.2,Cut
174,72,43,1,1.55,18,Aesthetics,23.78,Lean
159,79,45,1,1.375,26.49,Health,31.25,Cut
194,85,51,1,1.2,31.37,Aesthetics,22.58,Cut
168,75,17,1,1.55,20.75,Health,26.57,Recomp
160,76,51,0,1.725,10.12,Health,29.69,Lean
162,98,23,1,1.2,15.33,Strength,37.34,Lean
157,116,57,0,1.725,36.26,Strength,47.06,Cut
189,103,24,1,1.725,34.38,Health,28.83,Cut
153,85,16,1,1.55,10.77,Strength,36.31,Lean
196,110,28,1,1.55,15.17,Health,28.63,Lean
180,98,30,0,1.375,32.61,Aesthetics,30.25,Cut
177,84,47,1,1.725,23.55,Health,26.81,Cut
160,72,49,0,1.55,32.32,Health,28.12,Cut
192,81,58,1,1.375,14.75,Aesthetics,21.97,Bulk
150,109,46,1,1.2,38.49,Aesthetics,48.44,Cut
198,118,29,0,1.375,33.08,Strength,30.1,Cut
196,99,29,0,1.375,14.32,Aesthetics,25.77,Lean
187,48,44,1,1.725,25.87,Strength,13.73,Cut
173,54,34,1,1.2,11.62,Health,18.04,Bulk
196,91,42,0,1.725,19.57,Aesthetics,23.69,Lean
180,119,24,1,1.725,29.11,Health,36.73,Cut
190,58,52,0,1.375,18.56,Strength,16.07,Lean
195,82,52,1,1.375,29.02,Aesthetics,21.56,Cut
199,56,58,0,1.55,15.83,Strength,14.14,Lean
175,89,43,0,1.375,31.08,Strength,29.06,Cut
198,61,39,0,1.55,19.51,Aesthetics,15.56,Lean
199,79,43,0,1.725,33.3,Aesthetics,19.95,Cut
154,110,51,0,1.375,12.37,Strength,46.38,Lean
169,119,33,1,1.2,19.58,Aesthetics,41.67,Lean
190,85,40,1,1.2,22.85,Strength,23.55,Cut
160,111,50,1,1.725,21.56,Health,43.36,Recomp
182,73,19,1,1.725,21.86,Health,22.04,Recomp
199,62,29,1,1.375,22.23,Aesthetics,15.66,Cut
187,64,54,1,1.55,39.64,Aesthetics,18.3,Cut
176,58,41,1,1.375,14.18,Health,18.72,Bulk
183,78,23,1,1.55,32.6,Strength,23.29,Cut
164,93,39,1,1.375,25.66,Strength,34.58,Cut
181,98,31,0,1.2,21.24,Strength,29.91,Lean
170,75,35,0,1.2,28.27,Aesthetics,25.95,Cut
195,102,30,1,1.55,35.31,Strength,26.82,Cut
154,86,22,0,1.375,22.93,Aesthetics,36.26,Cut
155,102,32,1,1.725,35.67,Aesthetics,42.46,Cut
187,74,37,0,1.55,11,Aesthetics,21.16,Bulk
171,69,37,0,1.2,28.9,Health,23.6,Cut
167,107,27,0,1.55,18.66,Strength,38.37,Lean
163,63,33,1,1.375,20.37,Aesthetics,23.71,Lean
159,116,30,1,1.725,26.27,Strength,45.88,Cut
195,52,52,1,1.725,23.36,Health,13.68,Cut
162,47,31,1,1.55,20.22,Strength,17.91,Lean
180,111,20,0,1.375,17.87,Health,34.26,Lean
179,61,17,1,1.375,27.79,Aesthetics,19.04,Cut
152,58,43,0,1.725,24.18,Aesthetics,25.1,Cut
179,53,56,1,1.2,18.35,Health,16.54,Recomp
155,106,42,0,1.375,14.56,Aesthetics,44.12,Lean
178,65,46,0,1.725,32.78,Strength,20.52,Cut
157,81,56,0,1.725,33.59,Strength,32.86,Cut
193,55,51,0,1.375,14.84,Health,14.77,Bulk
194,64,58,1,1.375,16.37,Strength,17,Lean
192,79,16,1,1.55,15.65,Aesthetics,21.43,Lean
193,97,44,0,1.2,36.31,Aesthetics,26.04,Cut
182,91,16,1,1.55,32.77,Aesthetics,27.47,Cut
166,119,23,1,1.55,10.39,Strength,43.18,Lean
197,96,31,0,1.725,34.65,Aesthetics,24.74,Cut
160,52,43,1,1.725,9.18,Strength,20.31,Bulk
162,48,37,1,1.2,16.1,Health,18.29,Lean
199,71,33,1,1.55,37.41,Aesthetics,17.93,Cut
160,88,37,0,1.55,35.66,Health,34.37,Cut
180,84,56,1,1.725,33.01,Strength,25.93,Cut
177,91,27,0,1.725,22.64,Strength,29.05,Cut
193,88,34,0,1.375,18.29,Health,23.62,Lean
155,92,40,0,1.55,36.21,Aesthetics,38.29,Cut
190,96,20,1,1.2,29.03,Aesthetics,26.59,Cut
165,112,49,1,1.55,17.46,Aesthetics,41.14,Lean
153,55,54,1,1.725,22.82,Health,23.5,Cut
184,117,25,0,1.375,36.21,Strength,34.56,Cut
197,48,22,1,1.55,36.91,Health,12.37,Cut
175,117,52,0,1.2,29.1,Strength,38.2,Cut
161,92,30,1,1.725,31.44,Aesthetics,35.49,Cut
160,70,57,0,1.375,9.26,Aesthetics,27.34,Lean
186,83,39,1,1.55,27.35,Strength,23.99,Cut
174,102,41,1,1.2,30.05,Aesthetics,33.69,Cut
167,63,41,1,1.725,8.65,Health,22.59,Bulk
168,102,41,0,1.2,35,Strength,36.14,Cut
172,72,25,0,1.55,37.71,Aesthetics,24.34,Cut
187,110,32,1,1.725,15.61,Aesthetics,31.46,Lean
167,54,29,0,1.55,35.07,Aesthetics,19.36,Cut
175,102,17,0,1.375,29.3,Aesthetics,33.31,Cut
155,117,28,0,1.55,26.58,Strength,48.7,Cut
153,58,42,1,1.375,34.98,Strength,24.78,Cut
193,59,24,1,1.55,17.14,Aesthetics,15.84,Lean
178,77,22,1,1.2,33.31,Health,24.3,Cut
183,61,25,0,1.2,18.06,Health,18.21,Recomp
166,68,24,1,1.725,33.2,Health,24.68,Cut
192,74,37,0,1.2,22.43,Health,20.07,Cut
192,106,38,0,1.2,11.74,Strength,28.75,Lean
165,57,22,1,1.375,20.21,Strength,20.94,Lean
151,106,24,1,1.2,15.47,Health,46.49,Lean
183,91,42,1,1.375,11.22,Strength,27.17,Lean
157,60,39,0,1.375,11.53,Health,24.34,Lean
162,110,44,0,1.375,32.96,Aesthetics,41.91,Cut
191,87,32,1,1.55,36.2,Aesthetics,23.85,Cut
157,52,35,0,1.375,37.67,Health,21.1,Cut
179,47,22,1,1.55,35.33,Strength,14.67,Cut
181,56,58,1,1.375,34.57,Health,17.09,Cut
185,60,55,1,1.55,10.2,Strength,17.53,Bulk
196,103,22,1,1.725,33.28,Aesthetics,26.81,Cut
179,93,43,1,1.725,33.07,Strength,29.03,Cut
150,107,34,1,1.55,12.2,Health,47.56,Lean
192,106,35,0,1.725,29.18,Aesthetics,28.75,Cut
188,93,59,0,1.2,22.48,Aesthetics,26.31,Cut
166,95,54,1,1.375,36.8,Strength,34.48,Cut
169,77,55,1,1.55,30.25,Aesthetics,26.96,Cut
173,74,22,0,1.725,38.43,Aesthetics,24.73,Cut
199,103,21,0,1.725,11.36,Strength,26.01,Lean
171,59,40,1,1.2,9.3,Aesthetics,20.18,Bulk
178,67,56,1,1.375,39.15,Health,21.15,Cut
171,89,28,0,1.2,10.57,Strength,30.44,Lean
193,106,54,1,1.55,20.36,Strength,28.46,Lean
158,115,55,0,1.725,28.8,Strength,46.07,Cut
186,59,37,1,1.725,36.16,Strength,17.05,Cut
159,90,32,0,1.725,16.15,Health,35.6,Lean
185,108,37,1,1.2,8.93,Strength,31.56,Lean
186,90,49,1,1.2,24.68,Health,26.01,Cut
177,100,23,1,1.375,23.08,Strength,31.92,Cut
177,88,33,0,1.55,17.82,Strength,28.09,Lean
191,119,39,1,1.375,35.96,Aesthetics,32.62,Cut
192,73,57,0,1.375,31.98,Aesthetics,19.8,Cut
170,106,17,0,1.725,35.46,Health,36.68,Cut
173,96,17,0,1.2,13.18,Aesthetics,32.08,Lean
191,98,42,0,1.55,30.16,Strength,26.86,Cut
189,101,29,1,1.375,39.2,Health,28.27,Cut
151,110,54,1,1.55,27.58,Aesthetics,48.24,Cut
157,66,27,1,1.725,13.48,Strength,26.78,Lean
197,64,47,0,1.375,39.86,Aesthetics,16.49,Cut
176,77,43,1,1.2,24.91,Aesthetics,24.86,Cut
171,116,43,0,1.375,34.88,Aesthetics,39.67,Cut
186,69,40,0,1.725,12.78,Aesthetics,19.94,Bulk
176,90,19,0,1.375,29.32,Strength,29.05,Cut
178,117,41,1,1.725,37.2,Aesthetics,36.93,Cut
152,101,51,0,1.375,25.02,Health,43.72,Cut
193,49,18,1,1.55,17.24,Health,13.15,Lean
162,99,16,1,1.2,12.08,Aesthetics,37.72,Lean
194,105,32,1,1.725,17.47,Health,27.9,Lean
159,52,22,0,1.55,19.36,Aesthetics,20.57,Lean
185,60,20,1,1.725,30.72,Strength,17.53,Cut
158,92,34,0,1.375,13.72,Strength,36.85,Lean
176,105,54,0,1.725,11.4,Health,33.9,Lean
183,59,49,0,1.725,20.38,Health,17.62,Recomp
150,109,50,0,1.2,22.68,Aesthetics,48.44,Cut
181,66,31,1,1.55,28.11,Aesthetics,20.15,Cut
174,47,55,1,1.375,30.64,Aesthetics,15.52,Cut
178,98,54,1,1.2,36.46,Strength,30.93,Cut
156,58,42,1,1.725,17.25,Aesthetics,23.83,Lean
198,80,56,0,1.2,24.92,Strength,20.41,Cut
152,111,53,0,1.725,19.71,Health,48.04,Recomp
169,54,40,0,1.375,8.05,Strength,18.91,Bulk
169,93,41,0,1.725,26.54,Health,32.56,Cut
179,109,29,1,1.2,34.11,Strength,34.02,Cut
184,101,29,1,1.2,9.17,Strength,29.83,Lean
184,71,29,0,1.725,8.11,Aesthetics,20.97,Bulk
198,119,40,0,1.55,31.29,Health,30.35,Cut
188,49,51,0,1.2,29.88,Strength,13.86,Cut
176,115,19,0,1.55,20.99,Strength,37.13,Lean
175,101,30,1,1.55,29.17,Health,32.98,Cut
163,59,47,0,1.55,38.51,Strength,22.21,Cut
166,74,33,1,1.55,15.93,Health,26.85,Lean
167,64,29,1,1.2,15.87,Health,22.95,Lean
194,81,16,0,1.2,13.96,Health,21.52,Bulk
178,47,57,0,1.55,31.17,Strength,14.83,Cut
169,117,35,1,1.2,19.3,Strength,40.96,Lean
176,85,25,1,1.55,39.64,Aesthetics,27.44,Cut
167,83,25,0,1.55,30.87,Health,29.76,Cut
153,70,39,1,1.55,19.76,Strength,29.9,Lean
150,46,49,0,1.725,12.77,Strength,20.44,Bulk
199,67,43,0,1.375,26.94,Health,16.92,Cut
150,67,42,1,1.2,17.44,Health,29.78,Lean
175,60,55,1,1.2,36.98,Health,19.59,Cut
194,53,16,0,1.55,22.12,Aesthetics,14.08,Cut
169,57,48,0,1.725,17.36,Aesthetics,19.96,Lean
172,72,19,1,1.725,26.83,Aesthetics,24.34,Cut
159,71,22,1,1.2,12.38,Health,28.08,Lean
160,95,24,1,1.55,25.97,Strength,37.11,Cut
190,108,31,1,1.2,9.8,Health,29.92,Lean
190,96,20,0,1.55,27.42,Strength,26.59,Cut
154,82,49,0,1.55,24.97,Aesthetics,34.58,Cut
150,109,38,0,1.375,24.66,Aesthetics,48.44,Cut
166,62,58,1,1.55,29.89,Aesthetics,22.5,Cut
171,107,40,1,1.375,9.42,Strength,36.59,Lean
183,95,28,0,1.2,22.71,Strength,28.37,Cut
194,53,39,1,1.2,22.21,Health,14.08,Cut
190,57,26,1,1.725,22.71,Health,15.79,Cut
178,84,32,1,1.375,39.36,Health,26.51,Cut
153,99,52,1,1.2,12.46,Aesthetics,42.29,Lean
154,87,28,1,1.375,30.09,Health,36.68,Cut
160,88,42,1,1.2,20.86,Aesthetics,34.37,Lean
170,112,35,0,1.375,24.38,Strength,38.75,Cut
184,77,48,0,1.375,32.4,Aesthetics,22.74,Cut
161,68,57,0,1.55,13.04,Aesthetics,26.23,Lean
175,80,47,0,1.2,32.43,Aesthetics,26.12,Cut
168,54,23,1,1.725,10.25,Strength,19.13,Bulk
194,64,44,0,1.55,23.47,Strength,17,Cut
156,119,55,0,1.725,31.75,Health,48.9,Cut
196,56,34,0,1.375,14.16,Health,14.58,Bulk
156,106,21,0,1.55,32.67,Health,43.56,Cut
175,62,59,1,1.375,13.34,Strength,20.24,Bulk
189,107,54,1,1.2,33.58,Strength,29.95,Cut
154,69,56,0,1.2,23.01,Strength,29.09,Cut
170,56,36,0,1.725,29.91,Strength,19.38,Cut
163,65,37,1,1.2,37.36,Strength,24.46,Cut
153,69,57,1,1.725,21.07,Aesthetics,29.48,Lean
172,55,25,0,1.375,15.45,Health,18.59,Lean
191,108,25,1,1.55,35.75,Aesthetics,29.6,Cut
169,117,44,1,1.2,13.17,Health,40.96,Lean
164,94,31,0,1.375,28.21,Aesthetics,34.95,Cut
199,106,16,1,1.55,37.54,Strength,26.77,Cut
194,93,32,0,1.375,29.58,Health,24.71,Cut
178,58,45,0,1.725,14.26,Aesthetics,18.31,Bulk
157,45,41,1,1.375,12.87,Health,18.26,Bulk
190,69,34,1,1.725,16.07,Strength,19.11,Lean
197,103,36,1,1.725,20.53,Strength,26.54,Lean
168,116,32,1,1.2,13.09,Health,41.1,Lean
197,113,55,1,1.725,33.53,Health,29.12,Cut
188,49,36,1,1.725,19.43,Strength,13.86,Lean
195,63,56,0,1.375,37.95,Strength,16.57,Cut
177,67,55,1,1.725,34.96,Strength,21.39,Cut
195,53,34,0,1.725,37.08,Aesthetics,13.94,Cut
176,94,22,1,1.375,17.42,Health,30.35,Lean
153,60,32,1,1.55,26.36,Strength,25.63,Cut
164,77,16,1,1.2,18.29,Health,28.63,Recomp
184,46,52,1,1.375,16.22,Aesthetics,13.59,Lean
186,58,21,1,1.725,27.43,Aesthetics,16.76,Cut
150,45,41,0,1.375,34.18,Strength,20,Cut
152,102,17,0,1.55,11,Health,44.15,Lean
196,60,47,0,1.375,16.82,Aesthetics,15.62,Lean
173,91,20,1,1.375,14.56,Health,30.41,Lean
176,88,52,1,1.375,33.55,Health,28.41,Cut
189,58,46,1,1.375,37.87,Strength,16.24,Cut
185,68,27,0,1.725,10.56,Aesthetics,19.87,Bulk
183,99,50,0,1.375,20.13,Aesthetics,29.56,Lean
178,59,45,1,1.55,37.26,Aesthetics,18.62,Cut
173,116,21,0,1.375,19.03,Health,38.76,Recomp
173,78,30,1,1.375,30.81,Aesthetics,26.06,Cut
191,46,30,1,1.725,11.22,Aesthetics,12.61,Bulk
153,71,31,0,1.725,22.22,Health,30.33,Cut
152,118,35,0,1.375,24.11,Aesthetics,51.07,Cut
183,116,28,0,1.725,32.25,Aesthetics,34.64,Cut
198,67,59,0,1.725,17.24,Health,17.09,Lean
172,112,57,1,1.375,16.45,Aesthetics,37.86,Lean
172,58,46,1,1.725,17.69,Strength,19.61,Lean
194,107,49,0,1.2,25.78,Health,28.43,Cut
154,109,44,0,1.2,36.03,Aesthetics,45.96,Cut
180,112,18,0,1.2,34.59,Strength,34.57,Cut
190,107,24,0,1.725,9.85,Health,29.64,Lean
155,108,26,1,1.2,36.13,Aesthetics,44.95,Cut
186,76,26,1,1.55,11.04,Health,21.97,Bulk
159,57,40,1,1.2,21.29,Strength,22.55,Lean
189,110,37,1,1.55,32.49,Health,30.79,Cut
156,63,57,1,1.725,10.61,Aesthetics,25.89,Lean
188,68,24,1,1.2,9.29,Strength,19.24,Bulk
187,55,35,1,1.55,18.56,Health,15.73,Recomp
170,103,36,0,1.725,31.36,Aesthetics,35.64,Cut
169,59,25,1,1.2,24.7,Aesthetics,20.66,Cut
152,54,37,0,1.375,21.34,Strength,23.37,Lean
171,85,44,0,1.2,34.02,Strength,29.07,Cut
196,71,24,0,1.2,32.53,Health,18.48,Cut
153,104,20,1,1.2,33.15,Aesthetics,44.43,Cut
177,117,55,1,1.375,22.71,Strength,37.35,Cut
161,96,26,1,1.55,8.62,Aesthetics,37.04,Lean
187,72,16,1,1.55,13.51,Health,20.59,Bulk
185,109,57,0,1.375,31.72,Strength,31.85,Cut
196,61,16,1,1.2,32.1,Health,15.88,Cut
190,88,54,0,1.2,39.11,Health,24.38,Cut
154,54,20,1,1.2,14.09,Strength,22.77,Bulk
162,107,37,1,1.55,11.93,Health,40.77,Lean
172,91,41,0,1.55,12.44,Aesthetics,30.76,Lean
199,82,21,0,1.375,13.91,Strength,20.71,Bulk
179,114,47,0,1.725,24.91,Aesthetics,35.58,Cut
186,97,26,1,1.375,39.21,Health,28.04,Cut
174,88,25,1,1.55,26.86,Strength,29.07,Cut
197,118,54,0,1.2,24.73,Aesthetics,30.41,Cut
176,98,49,1,1.2,29.55,Aesthetics,31.64,Cut
163,64,46,0,1.2,10.37,Aesthetics,24.09,Lean
197,75,27,1,1.2,34.09,Aesthetics,19.33,Cut
196,51,59,0,1.725,28.7,Aesthetics,13.28,Cut
185,102,31,0,1.375,13.48,Health,29.8,Lean
188,54,53,1,1.375,28.18,Health,15.28,Cut
165,54,18,0,1.55,27.08,Health,19.83,Cut
171,83,17,1,1.375,10.08,Health,28.38,Lean
170,72,20,1,1.725,16.54,Health,24.91,Lean
170,74,26,0,1.725,20.51,Health,25.61,Recomp
157,81,40,0,1.725,15.84,Health,32.86,Lean
198,111,50,1,1.2,15.78,Aesthetics,28.31,Lean
165,87,50,1,1.55,26.33,Health,31.96,Cut
180,96,37,0,1.725,23.07,Aesthetics,29.63,Cut
191,100,52,0,1.375,29.35,Strength,27.41,Cut
159,112,37,0,1.375,38.61,Health,44.3,Cut
181,53,26,1,1.375,29.14,Aesthetics,16.18,Cut
183,67,47,1,1.725,26.63,Strength,20.01,Cut
158,107,50,1,1.725,35.12,Strength,42.86,Cut
166,105,46,0,1.375,28.23,Aesthetics,38.1,Cut
160,84,23,0,1.725,13.3,Aesthetics,32.81,Lean
181,88,35,1,1.375,18.07,Aesthetics,26.86,Lean
159,68,57,1,1.2,31.47,Health,26.9,Cut
171,95,49,0,1.725,31.63,Strength,32.49,Cut
166,102,19,1,1.2,39.58,Health,37.02,Cut
153,77,33,0,1.2,28.06,Health,32.89,Cut
197,60,19,0,1.725,36.79,Health,15.46,Cut
196,66,35,0,1.375,9.75,Strength,17.18,Bulk
174,101,24,1,1.55,26.12,Strength,33.36,Cut
170,106,31,1,1.2,37.44,Strength,36.68,Cut
186,115,41,0,1.725,17.19,Aesthetics,33.24,Lean
187,116,53,0,1.2,12.96,Health,33.17,Lean
198,114,40,1,1.375,19.22,Aesthetics,29.08,Lean
150,74,19,0,1.725,33.35,Aesthetics,32.89,Cut
174,67,56,1,1.55,10.71,Health,22.13,Bulk
185,76,56,1,1.725,27.21,Strength,22.21,Cut
166,101,53,1,1.2,12.34,Health,36.65,Lean
190,53,34,0,1.725,21.94,Aesthetics,14.68,Lean
173,75,29,0,1.725,38.91,Strength,25.06,Cut
151,115,36,0,1.2,14.24,Strength,50.44,Lean
189,53,30,0,1.55,9.09,Aesthetics,14.84,Bulk
164,57,18,1,1.375,21.67,Strength,21.19,Lean
181,102,52,0,1.725,26.49,Strength,31.13,Cut
188,47,31,1,1.55,17.52,Health,13.3,Lean
155,79,29,0,1.375,25.34,Health,32.88,Cut
150,65,24,0,1.2,38.51,Aesthetics,28.89,Cut
196,108,22,0,1.55,17.98,Aesthetics,28.11,Lean
172,96,29,0,1.55,17.9,Aesthetics,32.45,Lean
188,78,21,0,1.725,23.45,Strength,22.07,Cut
166,79,36,1,1.2,24.49,Aesthetics,28.67,Cut
183,59,30,0,1.725,8.04,Health,17.62,Bulk
190,50,23,0,1.2,27.71,Strength,13.85,Cut
178,76,49,0,1.375,39.92,Aesthetics,23.99,Cut
158,96,55,0,1.725,17.34,Strength,38.46,Lean
162,72,16,0,1.2,28.19,Strength,27.43,Cut
155,108,47,1,1.2,8.15,Strength,44.95,Lean
155,63,20,0,1.55,27.34,Aesthetics,26.22,Cut
169,59,45,1,1.725,22.31,Strength,20.66,Cut
152,50,37,0,1.725,24.97,Strength,21.64,Cut
166,117,35,1,1.375,25.4,Strength,42.46,Cut
198,82,31,0,1.2,13.66,Health,20.92,Bulk
161,70,22,0,1.55,32.64,Aesthetics,27.01,Cut
197,95,22,1,1.2,25.78,Health,24.48,Cut
196,117,17,0,1.2,16.65,Strength,30.46,Lean
194,97,29,1,1.2,38,Strength,25.77,Cut
150,100,46,0,1.725,8.41,Health,44.44,Lean
166,103,56,1,1.2,31.23,Strength,37.38,Cut
152,114,29,1,1.375,20.2,Health,49.34,Recomp
175,102,20,1,1.55,24.72,Strength,33.31,Cut
164,57,26,0,1.55,17.33,Strength,21.19,Lean
185,87,55,1,1.2,18.28,Strength,25.42,Lean
181,95,20,0,1.55,8.49,Strength,29,Lean
181,63,44,1,1.2,31.36,Aesthetics,19.23,Cut
153,65,26,1,1.725,30.75,Aesthetics,27.77,Cut
167,68,20,1,1.55,28.94,Aesthetics,24.38,Cut
198,70,47,0,1.725,36.09,Health,17.86,Cut
168,89,51,0,1.725,36.84,Health,31.53,Cut
192,72,30,0,1.375,25.81,Health,19.53,Cut
184,73,34,1,1.375,29.91,Health,21.56,Cut
189,61,37,0,1.55,8.35,Aesthetics,17.08,Bulk
163,112,49,0,1.2,35.08,Health,42.15,Cut
182,88,32,1,1.2,34.13,Health,26.57,Cut
163,105,27,1,1.2,8.65,Health,39.52,Lean
183,112,40,0,1.2,25.37,Strength,33.44,Cut
153,118,32,0,1.375,37.01,Health,50.41,Cut
173,69,25,0,1.2,13.8,Strength,23.05,Lean
178,111,43,1,1.2,19.28,Health,35.03,Recomp
168,46,33,1,1.725,18.59,Health,16.3,Recomp
155,93,33,1,1.2,19.39,Strength,38.71,Lean
182,114,47,1,1.2,9.34,Health,34.42,Lean
198,70,29,1,1.375,16.93,Strength,17.86,Lean
189,116,31,0,1.55,17.44,Health,32.47,Lean
168,71,33,0,1.725,35.71,Health,25.16,Cut
150,62,31,0,1.725,19.27,Strength,27.56,Lean
154,98,32,1,1.55,22.31,Aesthetics,41.32,Cut
176,45,22,1,1.725,20.18,Strength,14.53,Lean
165,105,27,0,1.2,11.86,Aesthetics,38.57,Lean
155,47,49,0,1.2,39.69,Strength,19.56,Cut
189,112,25,0,1.55,34.43,Aesthetics,31.35,Cut
162,85,20,1,1.375,25.31,Health,32.39,Cut
197,81,36,1,1.375,23.24,Aesthetics,20.87,Cut
184,95,18,1,1.725,28.78,Health,28.06,Cut
168,59,34,1,1.375,18.45,Strength,20.9,Lean
161,52,59,1,1.375,9.61,Aesthetics,20.06,Bulk
165,82,50,0,1.375,20.94,Health,30.12,Recomp
192,100,21,0,1.375,39.49,Strength,27.13,Cut
159,91,29,1,1.375,13.84,Aesthetics,36,Lean
174,54,19,1,1.375,24.89,Health,17.84,Cut
169,93,33,0,1.375,8.27,Aesthetics,32.56,Lean
180,85,44,1,1.725,11.91,Aesthetics,26.23,Lean
153,74,50,1,1.2,26.79,Health,31.61,Cut
193,49,53,0,1.375,17.52,Health,13.15,Lean
172,115,31,1,1.2,36.98,Strength,38.87,Cut
151,75,35,1,1.55,21,Health,32.89,Recomp
171,96,39,0,1.2,14.66,Health,32.83,Lean
186,67,50,1,1.55,25.46,Aesthetics,19.37,Cut
157,92,59,1,1.725,33.44,Health,37.32,Cut
156,84,34,0,1.2,8.62,Aesthetics,34.52,Lean
163,50,19,0,1.55,24.18,Aesthetics,18.82,Cut
152,82,48,1,1.2,32.75,Health,35.49,Cut
199,85,17,0,1.725,11.31,Health,21.46,Bulk
165,71,28,0,1.2,36.89,Health,26.08,Cut
168,119,45,1,1.55,16.46,Health,42.16,Lean
167,113,49,0,1.375,13.46,Strength,40.52,Lean
165,101,45,1,1.375,26.86,Aesthetics,37.1,Cut
157,61,39,0,1.375,13.6,Strength,24.75,Lean
182,115,59,0,1.725,29.75,Strength,34.72,Cut
198,91,48,1,1.375,23.68,Aesthetics,23.21,Cut
161,57,56,1,1.725,11.52,Strength,21.99,Bulk
160,55,25,1,1.375,37.2,Health,21.48,Cut
154,68,33,0,1.725,29.54,Health,28.67,Cut
176,117,34,1,1.725,25.47,Health,37.77,Cut
161,48,22,1,1.2,19.98,Health,18.52,Recomp
166,90,34,0,1.375,12.32,Aesthetics,32.66,Lean
155,62,39,0,1.2,30.64,Health,25.81,Cut
182,87,30,0,1.55,34.04,Aesthetics,26.26,Cut
154,77,56,1,1.375,12.03,Aesthetics,32.47,Lean
177,54,57,0,1.375,23.83,Aesthetics,17.24,Cut
163,117,38,0,1.375,23.52,Aesthetics,44.04,Cut
154,103,19,1,1.375,19.2,Strength,43.43,Lean
182,75,53,0,1.2,33.26,Strength,22.64,Cut
199,72,19,0,1.2,11.18,Health,18.18,Bulk
197,104,20,1,1.725,14.56,Aesthetics,26.8,Lean
190,47,56,0,1.2,8.05,Health,13.02,Bulk
168,99,59,1,1.725,19.94,Health,35.08,Recomp
171,58,38,1,1.55,17.32,Health,19.84,Lean
154,102,55,1,1.2,35.74,Health,43.01,Cut
151,59,52,1,1.725,31.87,Aesthetics,25.88,Cut
179,46,26,1,1.375,10.7,Aesthetics,14.36,Bulk
196,68,26,0,1.55,31.71,Strength,17.7,Cut
188,108,28,1,1.725,29.61,Aesthetics,30.56,Cut
153,115,29,1,1.55,17.02,Aesthetics,49.13,Lean
182,68,23,1,1.375,8.49,Health,20.53,Bulk
162,71,40,1,1.375,11.69,Aesthetics,27.05,Lean
169,81,33,0,1.725,16,Health,28.36,Lean
156,83,59,0,1.725,34.13,Aesthetics,34.11,Cut
164,107,59,0,1.375,22.89,Strength,39.78,Cut
172,70,33,1,1.725,37.39,Health,23.66,Cut
163,109,25,0,1.375,33.25,Aesthetics,41.03,Cut
172,48,22,0,1.2,17.19,Aesthetics,16.22,Lean
168,73,59,1,1.725,35.05,Health,25.86,Cut
178,45,29,1,1.55,11.74,Strength,14.2,Bulk
169,94,30,0,1.375,9.16,Strength,32.91,Lean
178,55,31,0,1.2,27.47,Aesthetics,17.36,Cut
173,118,17,0,1.725,18.94,Aesthetics,39.43,Lean
167,103,45,0,1.375,18.54,Aesthetics,36.93,Lean
159,106,45,1,1.2,29.99,Health,41.93,Cut
190,80,33,1,1.725,35.2,Health,22.16,Cut
157,100,46,1,1.375,18.31,Health,40.57,Recomp
175,65,59,1,1.375,18.4,Aesthetics,21.22,Lean
178,57,28,1,1.375,25.08,Strength,17.99,Cut
159,53,35,0,1.725,28.9,Health,20.96,Cut
166,55,50,1,1.2,14.49,Strength,19.96,Bulk
151,119,38,1,1.375,37.21,Aesthetics,52.19,Cut
155,114,57,0,1.2,28.94,Health,47.45,Cut
154,45,48,1,1.2,28.01,Health,18.97,Cut
177,114,53,0,1.55,36.93,Health,36.39,Cut
190,100,50,1,1.2,37.03,Aesthetics,27.7,Cut
154,75,51,1,1.2,12.34,Aesthetics,31.62,Lean
167,81,35,1,1.2,12.64,Aesthetics,29.04,Lean
175,91,18,0,1.2,32.38,Strength,29.71,Cut
169,91,23,1,1.2,38.62,Strength,31.86,Cut
190,113,55,0,1.725,29.33,Health,31.3,Cut
198,102,47,1,1.55,21.16,Health,26.02,Recomp
176,80,44,1,1.375,29.87,Aesthetics,25.83,Cut
198,76,22,0,1.55,15.32,Aesthetics,19.39,Lean
161,108,17,0,1.55,39.93,Aesthetics,41.67,Cut
156,115,36,1,1.375,21.79,Health,47.26,Recomp
152,86,21,0,1.2,37.81,Aesthetics,37.22,Cut
159,92,43,1,1.375,21.79,Strength,36.39,Lean
183,118,57,1,1.2,37.7,Strength,35.24,Cut
174,74,51,0,1.375,18.74,Health,24.44,Lean
184,65,47,0,1.725,32.34,Health,19.2,Cut
165,104,57,0,1.55,38.43,Strength,38.2,Cut
151,57,24,1,1.2,28.67,Aesthetics,25,Cut
173,45,26,0,1.55,29.68,Health,15.04,Cut
159,109,38,1,1.2,11.29,Health,43.12,Lean
187,77,26,0,1.375,23.18,Health,22.02,Cut
171,82,17,0,1.375,36.38,Strength,28.04,Cut
175,69,18,0,1.375,15.71,Health,22.53,Lean
